tanth          M1coeff        M2coeff        lam1           lam2           lam3           lam4           lam5           m3             m5             mH             vDelta         vphi           mu2sq          mu3sq          
0.00033        0.80475        13.34165       0.03235        0.08032        -0.85753       1.10883        0.3945         665.44677      683.18384      656.39854      0.02831        246.21999      -7843.78435    445041.0694    
0.00297        6.9862         -15.5752       0.03235        0.49273        -1.03978       1.0856         -2.51677       577.81276      425.72267      640.45241      0.25815        246.21892      -7842.43056    197809.62249   
0.00109        0.86254        -10.18252      0.03235        0.4663         -0.42194       0.61926        0.78028        401.99519      457.04725      371.42178      0.09477        246.21985      -7843.78318    128707.88436   
0.00082        2.27427        -8.46786       0.03235        1.24434        -0.07025       0.21723        2.19191        741.57449      826.32198      695.33807      0.07129        246.21992      -7843.77557    465495.82318   
0.00934        25.26595       -7.47293       0.03236        1.08656        -0.15663       0.47916        -3.22628       610.85153      421.25933      686.25296      0.81313        246.20926      -7826.63821    143547.89792   
0.00033        0.42791        23.08609       0.03235        0.54386        0.68112        -0.10559       -0.439         458.65408      428.66948      472.93401      0.029          246.21999      -7843.77337    131118.28608   
0.0112         15.17662       -27.81923      0.03239        0.23725        -0.00892       0.51826        -0.99955       453.45745      380.37208      485.8862       0.97497        246.20456      -7834.95793    146371.93077   
0.00329        9.37822        -4.69441       0.03235        1.75148        0.00104        0.02709        -0.21538       700.35525      690.9551       705.00449      0.28597        246.21867      -7841.91106    271593.3772    
0.00585        8.11617        12.68602       0.03235        0.8711         1.10651        -0.24128       -0.31213       481.82969      461.85463      491.50592      0.5091         246.21579      -7840.73722    117113.23649   
0.00068        1.28564        7.80093        0.03235        1.19792        0.34574        0.14734        -0.72445       553.01264      511.77062      572.52052      0.05945        246.21994      -7843.72122    138619.96289   
0.00392        8.4724         -3.45666       0.03235        0.73071        1.37037        -0.39153       -3.17459       529.39945      296.29766      613.59145      0.34106        246.21811      -7841.35528    95428.97348    
0.0054         9.92182        20.91502       0.03235        0.6846         0.35647        0.07942        -2.59992       491.16746      289.38433      565.67508      0.46984        246.21641      -7839.87024    79485.67366    
0.00143        3.11681        -18.31034      0.03235        1.04139        0.07125        0.03925        -0.38295       607.50366      588.06179      616.99438      0.12409        246.21975      -7843.53817    231171.49553   
0.00971        2.16596        29.01573       0.03237        0.86397        0.03808        0.41138        1.80898        306.08675      451.25654      196.78239      0.84487        246.2084       -7846.74006    43907.36136    
0.00016        0.41494        -28.28696      0.03235        0.99851        0.6694         -0.12122       -2.63748       601.78352      449.7146       664.90111      0.01423        246.22         -7843.77643    161125.39366   
0.0012         2.3954         -24.68394      0.03235        0.97967        0.05558        0.16642        0.34298        598.31135      615.41686      589.57225      0.10445        246.21982      -7843.66151    249573.48822   
0.00048        1.05084        -9.20753       0.03235        1.34256        -0.15775       0.36094        -3.70523       515.89654      203.75879      615.19505      0.04208        246.21997      -7843.74891    -8950.047      
0.00278        4.38174        13.28367       0.03235        0.55962        0.41371        0.20411        -0.56841       506.68407      471.4938       523.39166      0.24241        246.21905      -7843.14898    171663.6361    
8e-05          0.19697        -25.24487      0.03235        0.16474        1.08092        -0.1431        -0.34599       667.72014      651.82268      675.52859      0.00654        246.22         -7843.78106    415387.00565   
0.00815        19.14534       0.81079        0.03244        0.6592         1.29436        -0.36264       1.45428        672.98847      735.56395      639.41024      0.70975        246.21182      -7845.2522     417044.0729    
0.00605        2.95023        1.44576        0.03237        1.47664        0.14834        0.03837        -0.34362       272.80775      231.51643      291.27882      0.52704        246.21549      -7849.45704    -115023.79593  
0.0114         27.14746       4.40293        0.03238        1.11075        0.15645        0.11799        -1.74265       601.49812      506.13581      643.86507      0.99234        246.204        -7822.50529    174301.23359   
0.01115        19.92122       27.72696       0.03237        0.87817        0.07978        0.11488        -1.41523       517.99871      427.58166      557.70368      0.97014        246.20471      -7828.20847    119092.17089   
0.00463        5.81834        17.89072       0.03235        1.07776        -0.18415       0.39385        -0.54742       449.49058      411.02015      467.53507      0.40333        246.21736      -7841.81832    54812.91447    
0.01113        22.4546        -6.6577        0.03251        -0.11645       0.67858        0.00565        0.18843        597.46431      606.85179      592.73173      0.96889        246.20475      -7849.26417    376706.72666   
0.01083        5.34486        -3.18074       0.03235        0.85686        -0.63604       0.65432        0.27046        306.83658      332.40289      293.20268      0.94249        246.20557      -7840.07411    -1568.66585    
0.01104        10.87189       -8.6915        0.03239        1.05697        0.69541        -0.21645       1.47738        465.05501      552.90953      414.17855      0.96082        246.205        -7840.23003    132836.1476    
0.00611        2.73576        -21.24023      0.03237        0.80441        0.9482         -0.24098       1.98           371.49763      507.8421       279.40447      0.53163        246.21541      -7845.81412    100423.21354   
